Year,District,Area_Hectares,Yield_Kg_Ha,Crop,Avg_Temperature_C,max_temp_C,min_temp_C,Avg_Humidity_Pct,Avg_Rainfall_mm,total_solar_radiation_kWh/m2,total_PAR_MJ/m2,Avg_Wind_Speed_ms,avg_pH_value,fertilizer_in_MT,Production_MT,Planting_Month,Province
2016,Dailekh,20150.0,2197.0,Maize,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,5968.3,2634.91,1.576557377,5.9,438.0,44269.55,April,Karnali
2016,Dailekh,2423.0,1102.0,Millet,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,5968.3,2634.91,1.576557377,5.9,438.0,2670.146,August,Karnali
2016,Dailekh,27.0,963.0,Buckwheat,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,5968.3,2634.91,1.576557377,5.9,438.0,26.001,September,Karnali
2016,Dailekh,19694.0,1501.0,Wheat,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,5968.3,2634.91,1.576557377,5.9,438.0,29560.694,November,Karnali
2016,Dailekh,202.0,1166.0,Barley,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,5968.3,2634.91,1.576557377,5.9,438.0,235.532,November,Karnali
2016,Dang,38100.0,4000.0,Rice,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,152400.0,July,Lumbini
2016,Dang,23375.0,1954.0,Maize,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,45674.75,April,Lumbini
2016,Dang,15.0,1000.0,Millet,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,15.0,August,Lumbini
2016,Dang,20.0,1000.0,Buckwheat,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,20.0,September,Lumbini
2016,Dang,12600.0,2048.0,Wheat,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,25804.8,November,Lumbini
2016,Dang,25.0,1119.0,Barley,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,5.8,12705.0,27.975,November,Lumbini
2016,Darchula,4480.0,2633.0,Rice,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,11795.84,July,Sudurpashchim
2016,Darchula,5523.0,1994.0,Maize,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,11012.862,April,Sudurpashchim
2016,Darchula,1200.0,863.0,Millet,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,1035.6,August,Sudurpashchim
2016,Darchula,100.0,1000.0,Buckwheat,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,100.0,September,Sudurpashchim
2016,Darchula,5065.0,1672.0,Wheat,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,8468.68,November,Sudurpashchim
2016,Darchula,1200.0,738.0,Barley,7.187240437,13.21046448,2.48726776,60.86248634,504.3,6622.79,2908.57,1.830300546,6.0,20.0,885.6,November,Sudurpashchim
2016,Dhading,14367.0,4234.0,Rice,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,60829.878,July,Bagmati
2016,Dhading,19305.0,2587.0,Maize,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,49942.035,April,Bagmati
2016,Dhading,6930.0,904.0,Millet,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,6264.72,August,Bagmati
2016,Dhading,0.0,0.0,Buckwheat,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,0.0,September,Bagmati
2016,Dhading,4798.0,2672.0,Wheat,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,12820.256,November,Bagmati
2016,Dhading,289.0,1211.0,Barley,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,8933.0,349.979,November,Bagmati
2016,Dhankuta,7950.0,3245.0,Rice,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,25797.75,July,Koshi
2016,Dhankuta,12785.0,2971.0,Maize,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,37984.235,April,Koshi
2016,Dhankuta,7800.0,1136.0,Millet,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,8860.8,August,Koshi
2016,Dhankuta,5.0,800.0,Buckwheat,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,4.0,September,Koshi
2016,Dhankuta,1385.0,2201.0,Wheat,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,3048.385,November,Koshi
2016,Dhankuta,0.0,0.0,Barley,20.73412568,25.59639344,16.99696721,64.75852459,1411.39,5746.01,2579.34,1.529180328,5.8,1409.0,0.0,November,Koshi
2016,Dhanusha,65540.0,3439.0,Rice,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,225392.06,July,Madhesh
2016,Dhanusha,2019.0,2704.0,Maize,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,5459.376,April,Madhesh
2016,Dhanusha,200.0,925.0,Millet,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,185.0,August,Madhesh
2016,Dhanusha,0.0,0.0,Buckwheat,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,0.0,September,Madhesh
2016,Dhanusha,39000.0,2795.0,Wheat,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,109005.0,November,Madhesh
2016,Dhanusha,1.0,933.0,Barley,23.21478142,28.54120789,19.14199454,59.03377049,1284.39,5969.97,2673.72,1.655081967,6.6,8242.0,0.933,November,Madhesh
2016,Dolakha,3085.0,2500.0,Rice,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,7712.5,July,Bagmati
2016,Dolakha,5800.0,2579.0,Maize,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,14958.2,April,Bagmati
2016,Dolakha,3600.0,1300.0,Millet,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,4680.0,August,Bagmati
2016,Dolakha,995.0,1150.0,Buckwheat,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,1144.25,September,Bagmati
2016,Dolakha,4130.0,1738.0,Wheat,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,7177.94,November,Bagmati
2016,Dolakha,165.0,1061.0,Barley,2.533852459,8.003169399,-1.696256831,70.3515847,778.54,5845.15,2597.43,2.034590164,6.5,908.0,175.065,November,Bagmati
2016,Dolpa,202.0,1609.0,Rice,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,325.018,July,Karnali
2016,Dolpa,2205.0,1270.0,Maize,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,2800.35,April,Karnali
2016,Dolpa,291.0,1031.0,Millet,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,300.021,August,Karnali
2016,Dolpa,672.0,1042.0,Buckwheat,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,700.224,September,Karnali
2016,Dolpa,2630.0,1730.0,Wheat,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,4549.9,November,Karnali
2016,Dolpa,390.0,859.0,Barley,-0.103497268,5.804699454,-4.894781421,66.88581967,1169.14,6166.95,2664.15,1.883196721,6.6,20.0,335.01,November,Karnali
2016,Doti,10668.0,2220.0,Rice,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,23682.96,July,Sudurpashchim
2016,Doti,3505.0,2200.0,Maize,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,7711.0,April,Sudurpashchim
2016,Doti,4370.0,1100.0,Millet,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,4807.0,August,Sudurpashchim
2016,Doti,12.0,833.0,Buckwheat,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,9.996,September,Sudurpashchim
2016,Doti,12280.0,2010.0,Wheat,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,24682.8,November,Sudurpashchim
2016,Doti,210.0,900.0,Barley,16.87415301,22.91948087,12.22860656,54.28904372,766.1,6622.79,2908.57,1.508060109,5.9,235.0,189.0,November,Sudurpashchim
2016,Gorkha,12195.0,3165.0,Rice,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,38597.175,July,Gandaki
2016,Gorkha,17040.0,2399.0,Maize,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,40878.96,April,Gandaki
2016,Gorkha,11606.0,1236.0,Millet,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,14345.016,August,Gandaki
2016,Gorkha,394.0,1013.0,Buckwheat,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,399.122,September,Gandaki
2016,Gorkha,3865.0,2053.0,Wheat,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,7934.845,November,Gandaki
2016,Gorkha,110.0,1227.0,Barley,15.39407104,20.42002732,11.51185792,64.1420765,1329.37,6186.66,2856.62,1.506803279,5.5,1642.0,134.97,November,Gandaki
2016,Gulmi,9992.0,2538.0,Rice,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,25359.696,July,Lumbini
2016,Gulmi,23940.0,2185.0,Maize,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,52308.9,April,Lumbini
2016,Gulmi,2900.0,998.0,Millet,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,2894.2,August,Lumbini
2016,Gulmi,230.0,1152.0,Buckwheat,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,264.96,September,Lumbini
2016,Gulmi,7714.0,2394.0,Wheat,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,18467.316,November,Lumbini
2016,Gulmi,274.0,1562.0,Barley,20.35898907,25.7260929,16.29857923,56.84833333,1605.64,6254.37,2892.43,1.718743169,6.1,609.0,427.988,November,Lumbini
2016,Humla,587.0,1533.0,Rice,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,899.871,July,Karnali
2016,Humla,129.0,1667.0,Maize,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,215.043,April,Karnali
2016,Humla,1282.0,1128.0,Millet,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,1446.096,August,Karnali
2016,Humla,670.0,1194.0,Buckwheat,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,799.98,September,Karnali
2016,Humla,1018.0,1056.0,Wheat,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,1075.008,November,Karnali
2016,Humla,685.0,1165.0,Barley,0.828415301,7.109918033,-4.121502732,67.77032787,427.81,7480.01,3130.83,2.070136612,6.5,0.0,798.025,November,Karnali
2016,Illam,14815.0,2369.0,Rice,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,35096.735,July,Unknown
2016,Illam,31395.0,3220.0,Maize,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,101091.9,April,Unknown
2016,Illam,1717.0,1128.0,Millet,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,1936.776,August,Unknown
2016,Illam,25.0,1000.0,Buckwheat,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,25.0,September,Unknown
2016,Illam,4220.0,3617.0,Wheat,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,15263.74,November,Unknown
2016,Illam,48.0,1146.0,Barley,19.09038251,23.90822404,15.54087432,67.88685792,1822.85,5539.9,2437.93,1.292704918,5.5,0.0,55.008,November,Unknown
2016,Jajarkot,2563.0,3500.0,Rice,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,8970.5,July,Karnali
2016,Jajarkot,14095.0,2251.0,Maize,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,31727.845,April,Karnali
2016,Jajarkot,1850.0,1000.0,Millet,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,1850.0,August,Karnali
2016,Jajarkot,28.0,1036.0,Buckwheat,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,29.008,September,Karnali
2016,Jajarkot,13040.0,1396.0,Wheat,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,18203.84,November,Karnali
2016,Jajarkot,700.0,1000.0,Barley,22.64726776,28.44579235,18.11508197,53.37937158,1359.52,6166.95,2664.15,1.840054645,6.2,177.0,700.0,November,Karnali
2016,Jhapa,87500.0,3863.0,Rice,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,338012.5,July,Koshi
2016,Jhapa,37600.0,3500.0,Maize,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,131600.0,April,Koshi
2016,Jhapa,1212.0,1251.0,Millet,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,1516.212,August,Koshi
2016,Jhapa,1100.0,1155.0,Buckwheat,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,1270.5,September,Koshi
2016,Jhapa,8200.0,3400.0,Wheat,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,27880.0,November,Koshi
2016,Jhapa,5.0,1600.0,Barley,25.19016393,30.41860656,21.11685792,63.57379781,1936.86,5746.01,2579.34,1.63204918,5.7,10968.0,8.0,November,Koshi
2016,Jumla,2900.0,2100.0,Rice,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,6090.0,July,Karnali
2016,Jumla,4500.0,1402.0,Maize,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,6309.0,April,Karnali
2016,Jumla,3750.0,1000.0,Millet,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,3750.0,August,Karnali
2016,Jumla,85.0,1024.0,Buckwheat,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,87.04,September,Karnali
2016,Jumla,2382.0,1847.0,Wheat,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,4399.554,November,Karnali
2016,Jumla,3750.0,1500.0,Barley,10.07775956,16.66185792,5.038333333,60.07510929,618.34,6764.35,2851.8,1.696256831,6.5,5.0,5625.0,November,Karnali
2016,Kailali,71700.0,3950.0,Rice,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,283215.0,July,Sudurpashchim
2016,Kailali,6125.0,2550.0,Maize,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,15618.75,April,Sudurpashchim
2016,Kailali,350.0,1000.0,Millet,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,350.0,August,Sudurpashchim
2016,Kailali,25.0,1120.0,Buckwheat,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,28.0,September,Sudurpashchim
2016,Kailali,34530.0,2950.0,Wheat,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,101863.5,November,Sudurpashchim
2016,Kailali,200.0,1750.0,Barley,26.07363388,32.58852459,20.70814208,48.78155738,1172.18,6035.09,2690.99,1.60204918,6.6,13152.0,350.0,November,Sudurpashchim
2016,Kalikot,2513.0,2212.0,Rice,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,5558.756,July,Karnali
2016,Kalikot,2932.0,1956.0,Maize,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,5734.992,April,Karnali
2016,Kalikot,1235.0,1008.0,Millet,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,1244.88,August,Karnali
2016,Kalikot,112.0,1116.0,Buckwheat,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,124.992,September,Karnali
2016,Kalikot,5475.0,1070.0,Wheat,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,5858.25,November,Karnali
2016,Kalikot,905.0,1326.0,Barley,13.1154918,18.76601093,8.673989071,63.89120789,1019.15,6433.21,2778.22,1.576557377,6.2,50.0,1200.03,November,Karnali
2016,Kanchanpur,48496.0,3450.0,Rice,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,167311.2,July,Sudurpashchim
2016,Kanchanpur,2950.0,2102.0,Maize,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,6200.9,April,Sudurpashchim
2016,Kanchanpur,0.0,0.0,Millet,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,0.0,August,Sudurpashchim
2016,Kanchanpur,0.0,0.0,Buckwheat,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,0.0,September,Sudurpashchim
2016,Kanchanpur,31253.0,2499.0,Wheat,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,78101.247,November,Sudurpashchim
2016,Kanchanpur,10.0,1187.0,Barley,22.36833333,28.90366121,17.29806011,52.05819672,1031.87,6148.38,2734.27,1.059016393,6.2,6790.0,11.87,November,Sudurpashchim
2016,Kapilbastu,72000.0,2925.0,Rice,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,210600.0,July,Lumbini
2016,Kapilbastu,2400.0,3250.0,Maize,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,7800.0,April,Lumbini
2016,Kapilbastu,0.0,0.0,Millet,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,0.0,August,Lumbini
2016,Kapilbastu,0.0,0.0,Buckwheat,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,0.0,September,Lumbini
2016,Kapilbastu,25627.0,3647.0,Wheat,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,93461.669,November,Lumbini
2016,Kapilbastu,202.0,1632.0,Barley,25.94480874,32.18989071,20.87333333,51.92139344,1451.99,6254.37,2892.43,1.788989071,6.9,8453.0,329.664,November,Lumbini
2016,Kaski,24600.0,3403.0,Rice,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,83713.8,July,Gandaki
2016,Kaski,13773.0,2300.0,Maize,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,31677.9,April,Gandaki
2016,Kaski,14767.0,1200.0,Millet,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,17720.4,August,Gandaki
2016,Kaski,14.0,1143.0,Buckwheat,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,16.002,September,Gandaki
2016,Kaski,6620.0,2098.0,Wheat,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,13888.76,November,Gandaki
2016,Kaski,120.0,1375.0,Barley,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,6.7,1601.0,165.0,November,Gandaki
2016,Kathmandu,7130.0,4064.0,Rice,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,28976.32,July,Bagmati
2016,Kathmandu,9880.0,3535.0,Maize,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,34925.8,April,Bagmati
2016,Kathmandu,655.0,1000.0,Millet,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,655.0,August,Bagmati
2016,Kathmandu,5.0,1000.0,Buckwheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,5.0,September,Bagmati
2016,Kathmandu,3400.0,3965.0,Wheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,13481.0,November,Bagmati
2016,Kathmandu,3.0,1258.0,Barley,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.5,5681.0,3.774,November,Bagmati
2016,Kavre,11410.0,3288.0,Rice,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,37516.08,July,Unknown
2016,Kavre,23700.0,2769.0,Maize,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,65625.3,April,Unknown
2016,Kavre,3550.0,1149.0,Millet,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,4078.95,August,Unknown
2016,Kavre,671.0,969.0,Buckwheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,650.199,September,Unknown
2016,Kavre,8825.0,2740.0,Wheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,24180.5,November,Unknown
2016,Kavre,405.0,1481.0,Barley,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,5.7,13113.0,599.805,November,Unknown
2016,Khotang,12898.0,2215.0,Rice,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,28569.07,July,Koshi
2016,Khotang,41060.0,1735.0,Maize,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,71239.1,April,Koshi
2016,Khotang,23447.0,1120.0,Millet,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,26260.64,August,Koshi
2016,Khotang,650.0,908.0,Buckwheat,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,590.2,September,Koshi
2016,Khotang,5130.0,2769.0,Wheat,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,14204.97,November,Koshi
2016,Khotang,398.0,1229.0,Barley,14.19896175,19.05680328,10.54319672,66.04527322,1120.25,5845.15,2597.43,1.567322404,5.7,298.0,489.142,November,Koshi
2016,Lalitpur,4680.0,4018.0,Rice,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,18804.24,July,Bagmati
2016,Lalitpur,8589.0,3200.0,Maize,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,27484.8,April,Bagmati
2016,Lalitpur,560.0,1000.0,Millet,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,560.0,August,Bagmati
2016,Lalitpur,50.0,980.0,Buckwheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,49.0,September,Bagmati
2016,Lalitpur,2800.0,3500.0,Wheat,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,9800.0,November,Bagmati
2016,Lalitpur,45.0,1222.0,Barley,19.62510929,24.58661202,15.94677596,60.98221311,1155.23,6110.9,2718.1,1.466639344,6.9,884.0,54.99,November,Bagmati
2016,Lamjung,14930.0,2936.0,Rice,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,43834.48,July,Gandaki
2016,Lamjung,9650.0,2179.0,Maize,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,21027.35,April,Gandaki
2016,Lamjung,7915.0,950.0,Millet,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,7519.25,August,Gandaki
2016,Lamjung,15.0,933.0,Buckwheat,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,13.995,September,Gandaki
2016,Lamjung,410.0,2951.0,Wheat,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,1209.91,November,Gandaki
2016,Lamjung,43.0,1279.0,Barley,5.67568306,10.61079235,1.797076503,72.13005464,1684.42,5947.91,2612.85,1.59579235,5.4,418.0,54.997,November,Gandaki
